subType,name,block,type,numLanes,project,route,length,dateInstalled
STRPRD,S CAROLINE ST,300 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,133.69999042000001,2010
STRPRD,S CAROLINE ST,300 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,228.96158894000001,2010
STRPRD,S CAROLINE ST,400 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,97.260046160000002,2010
STRPRD,S CAROLINE ST,400 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,280.38404918999998,2010
STRPRD,S CAROLINE ST,500 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,184.41114952000001,2010
STRPRD,S CAROLINE ST,500 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,186.57406534,2010
STRPRD,S CAROLINE ST,600 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,371.33977930999998,2010
STRPRD,S CAROLINE ST,700 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,359.51250837999999,2010
STRPRD,S CAROLINE ST,800 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,125.35991635000001,2010
STRPRD,S CAROLINE ST,800 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,261.77860027000003,2010
STRPRD,S CAROLINE ST,900 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,478.61369889999997,2010
STRPRD,S CENTRAL AVE, ,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,67.410176140000004,2010
STRPRD,S CENTRAL AVE,100 BLK S CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,75.468575759999993,2010
STRPRD,S CENTRAL AVE,100 BLK S CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,260.06974516999998,2010
STRPRD,S CENTRAL AVE,100 BLK S CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,336.42376122000002,2010
STRPRD,S CENTRAL AVE,100 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,107.42343418,2010
STRPRD,S CENTRAL AVE,100 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,109.2078315,2010
STRPRD,S CENTRAL AVE,200 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,498.94785694000001,2010
STRPRD,S CENTRAL AVE,300 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,300.07151420999998,2010
STRPRD,S CENTRAL AVE,400 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,141.78555675999999,2010
STRPRD,S CENTRAL AVE,400 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,228.38797446000001,2010
STRPRD,S CENTRAL AVE,500 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,138.03676052,2010
STRPRD,S CENTRAL AVE,500 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,236.55718050999999,2010
STRPRD,S CENTRAL AVE,600 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,373.15388762999999,2010
STRPRD,S CENTRAL AVE,700 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,304.47810953999999,2010
STRPRD,S CENTRAL AVE,UNIT BLK S CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,108.70799029,2010
STRPRD,S CENTRAL AVE,UNIT BLK S CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,120.59663917,2010
STRPRD,S CENTRAL AVE,UNIT BLK S CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,202.06286415,2010
STRPRD,S CENTRAL AVE,UNIT BLK S CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,433.91112199000003,2010
STRPRD,S CONKLING ST,400 BLK S CONKLING ST,BIKE LANE,2,OPERATION ORANGE CONE, ,181.12353264000001,2010
STRPRD,S CONKLING ST,400 BLK S CONKLING ST,BIKE LANE,2,OPERATION ORANGE CONE, ,186.50541516000001,2010
STRPRD,S CONKLING ST,500 BLK S CONKLING ST,BIKE LANE,2,OPERATION ORANGE CONE, ,183.7444332,2010
STRPRD,S CONKLING ST,500 BLK S CONKLING ST,BIKE LANE,2,OPERATION ORANGE CONE, ,184.92464960999999,2010
STRPRD,S CONKLING ST,600 BLK S CONKLING ST,BIKE LANE,2,OPERATION ORANGE CONE, ,373.87221291999998,2010
STRPRD,S CONKLING ST,700 BLK S CONKLING ST,BIKE LANE,2,OPERATION ORANGE CONE, ,369.51354621000002,2010
STRPRD,S CONKLING ST,800 BLK S CONKLING ST,BIKE LANE,2,OPERATION ORANGE CONE, ,183.00965614,2010
STRPRD,S CONKLING ST,800 BLK S CONKLING ST,BIKE LANE,2,OPERATION ORANGE CONE, ,187.32981835999999,2010
STRPRD,S CONKLING ST,900 BLK S CONKLING ST,BIKE LANE,2,OPERATION ORANGE CONE, ,61.141172619999999,2010
STRPRD,S CONKLING ST,900 BLK S CONKLING ST,BIKE LANE,2,OPERATION ORANGE CONE, ,131.00565903,2010
STRPRD,S CONKLING ST,900 BLK S CONKLING ST,BIKE LANE,2,OPERATION ORANGE CONE, ,179.90017121,2010
STRPRD,S EXETER ST,400 BLK S EXETER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,LITTLE ITALY,80.063112770000004,2011
STRPRD,S HANOVER,3100 BLK S HANOVER,BIKE LANE,1,OPERATION ORANGE CONE, ,2536.73077513,2009
STRPRD,S HANOVER ST,1700 BLK S HANOVER ST,BIKE LANE,2,TRAFFIC CALMING, ,387.03411864999998,0
STRPRD,S HANOVER ST,1800 BLK S HANOVER ST,BIKE LANE,2,TRAFFIC CALMING, ,429.53241126,0
STRPRD,S HANOVER ST,2900 BLK S HANOVER ST,BIKE LANE,1,OPERATION ORANGE CONE, ,1303.1261161499999,2009
STRPRD,S HANOVER ST,3300 BLK S HANOVER ST,BIKE LANE,1,OPERATION ORANGE CONE, ,615.54659529000003,2009
STRPRD,S HANOVER ST,3400 BLK S HANOVER ST,BIKE LANE,1,OPERATION ORANGE CONE, ,120.06368723,2009
STRPRD,S HANOVER ST,3400 BLK S HANOVER ST,BIKE LANE,1,OPERATION ORANGE CONE, ,165.55174837000001,2009
STRPRD,S HAVEN ST,400 BLK S HAVEN ST,SIDEPATH,1,SOUTHEAST BIKE NETWORK, ,344.44056691999998,2010
STRPRD,S HIGHLAND AVE, ,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,113.03437085,2010
STRPRD,S HIGHLAND AVE,100 BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,179.64108304000001,2010
STRPRD,S HIGHLAND AVE,100 BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,234.01549729999999,2010
STRPRD,S HIGHLAND AVE,200 BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,58.770615360000001,2010
STRPRD,S HIGHLAND AVE,200 BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,245.48298819999999,2010
STRPRD,S HIGHLAND AVE,200 BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,292.92900304,2010
STRPRD,S HIGHLAND AVE,300 BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,364.04229409999999,2010
STRPRD,S HIGHLAND AVE,UNIT BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,62.121092050000001,2010
STRPRD,S HIGHLAND AVE,UNIT BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,95.561753530000004,2010
STRPRD,S HIGHLAND AVE,UNIT BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,151.20527812,2010
STRPRD,S MONTFORD AVE, ,SHARROW,1,SOUTHEAST BIKE NETWORK, ,47.40281092,2010
STRPRD,S PRESIDENT ST,100 BLK S PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,246.69670504000001,2010
STRPRD,S PRESIDENT ST,100 BLK S PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,259.14788983,2010
STRPRD,S PRESIDENT ST,UNIT BLK S PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,682.29919997000002,2010
STRPRD,SAINT PAUL ST, ,BIKE LANE,1,OPERATION ORANGE CONE, ,13.702123350000001,2010
STRPRD,SAINT PAUL ST, ,BIKE LANE,1,OPERATION ORANGE CONE, ,68.73573992,2010
STRPRD,SAINT PAUL ST, ,BIKE LANE,1,TRAFFIC CALMING, ,54.275616800000002,2012
STRPRD,SAINT PAUL ST,1400 BLK SAINT PAUL ST,BIKE LANE,1,OPERATION ORANGE CONE, ,115.73090154,2010
STRPRD,SAINT PAUL ST,1500 BLK SAINT PAUL ST,BIKE LANE,1,OPERATION ORANGE CONE, ,183.66501706,2010
STRPRD,SAINT PAUL ST,1600 BLK SAINT PAUL ST,BIKE LANE,1,OPERATION ORANGE CONE, ,666.90157490000001,2010
STRPRD,SAINT PAUL ST,1700 BLK SAINT PAUL ST,BIKE LANE,1,OPERATION ORANGE CONE, ,386.21364789,2010
STRPRD,SAINT PAUL ST,1800 BLK SAINT PAUL ST,BIKE LANE,1,OPERATION ORANGE CONE, ,102.05618371,2010
STRPRD,SAINT PAUL ST,1800 BLK SAINT PAUL ST,BIKE LANE,1,OPERATION ORANGE CONE, ,130.46770289,2010
STRPRD,SAINT PAUL ST,1800 BLK SAINT PAUL ST,BIKE LANE,1,OPERATION ORANGE CONE, ,212.31928772000001,2010
STRPRD,SAINT PAUL ST,1900 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,154.18882522999999,2012
STRPRD,SAINT PAUL ST,1900 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,230.41265433000001,2012
STRPRD,SAINT PAUL ST,2000 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,118.69194333999999,2012
STRPRD,SAINT PAUL ST,2000 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,250.41020971,2012
STRPRD,SAINT PAUL ST,2100 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,364.45896485999998,2012
STRPRD,SAINT PAUL ST,2200 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,379.02099765000003,2012
STRPRD,SAINT PAUL ST,2300 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,391.19000722999999,2012
STRPRD,SAINT PAUL ST,2400 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,74.948141530000001,2012
STRPRD,SAINT PAUL ST,2400 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,208.12024536999999,2012
STRPRD,SAINT PAUL ST,2400 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,263.9808792,2012
STRPRD,SAINT PAUL ST,2500 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,98.652375980000002,2012
STRPRD,SAINT PAUL ST,2500 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,116.76168405,2012
STRPRD,SAINT PAUL ST,2500 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,127.17400283000001,2012
STRPRD,SAINT PAUL ST,2500 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,210.79639836999999,2012
STRPRD,SAINT PAUL ST,2600 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,102.26576758,2012
STRPRD,SAINT PAUL ST,2600 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,364.42818640000002,2012
STRPRD,SAINT PAUL ST,2700 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,465.97998125999999,2012
STRPRD,SAINT PAUL ST,2800 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,465.35371049000003,2012
STRPRD,SAINT PAUL ST,2900 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,465.62779218999998,2012
STRPRD,SAINT PAUL ST,3000 BLK SAINT PAUL ST,BIKE LANE,1,TRAFFIC CALMING, ,474.59508466,2012
STRPRD,SAINT PAUL ST,3100 BLK SAINT PAUL ST,BIKE LANE,1,OPERATION ORANGE CONE, ,397.47504156999997,2010
STRPRD,SAINT PAUL ST,3200 BLK SAINT PAUL ST,BIKE LANE,1,OPERATION ORANGE CONE, ,437.08843754999998,2010
STRPRD,SAINT PAUL ST,3300 BLK SAINT PAUL ST,BIKE LANE,1,OPERATION ORANGE CONE, ,145.64944427,2010
STRPRD,SAINT PAUL ST,3300 BLK SAINT PAUL ST,BIKE LANE,1,OPERATION ORANGE CONE, ,243.64521998999999,2010
STRPRD,SAINT PAUL ST,3400 BLK SAINT PAUL ST,BIKE LANE,1,OPERATION ORANGE CONE, ,230.34788158999999,2010
STRPRD,SAINT PAUL ST,3400 BLK SAINT PAUL ST,BIKE LANE,1,OPERATION ORANGE CONE, ,297.46364526000002,2010
STRPRD,SAINT PAUL ST,3500 BLK SAINT PAUL ST,BIKE LANE,1,OPERATION ORANGE CONE, ,217.2324256,2010
STRPRD,SAN MARTIN DR,3200 BLK SAN MARTIN DR,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,1801.5380175600001,2007
STRPRD,SAN MARTIN DR,3500 BLK SAN MARTIN DR,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,2715.1953349999999,2007
STRPRD,SEQUOIA AVE, ,BIKE LANE,1,OPERATION ORANGE CONE, ,28.672511149999998,2009
STRPRD,SEQUOIA AVE,3100 BLK SEQUOIA AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,275.78819374,2010
STRPRD,SEQUOIA AVE,3100 BLK SEQUOIA AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,288.63360992999998,2010
STRPRD,SEQUOIA AVE,3200 BLK SEQUOIA AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,602.08017049,2010
STRPRD,STUART AVE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,13.49212208,2010
STRPRD,THE ALAMEDA,5100 BLK THE ALAMEDA,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,131.67380786999999,2007
STRPRD,THE ALAMEDA,5100 BLK THE ALAMEDA,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,146.13259074999999,2007
STRPRD,THE ALAMEDA,5100 BLK THE ALAMEDA,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,153.44483109999999,2007
STRPRD,THE ALAMEDA,5100 BLK THE ALAMEDA,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,203.31942960999999,2007
STRPRD,TRAINOR AVE,3400 BLK TRAINOR AVE,SIGNED ROUTE,1,PARK HEIGHTS BIKE NETWORK,NORTHERN,335.57315792999998,2010
STRPRD,TRINITY ST,800 BLK TRINITY ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,LITTLE ITALY,150.01609331,2011
STRPRD,TRINITY ST,900 BLK TRINITY ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,LITTLE ITALY,129.38526712999999,2011
STRPRD,TRINITY ST,900 BLK TRINITY ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,LITTLE ITALY,193.00586665,2011
STRPRD,VAN LILL ST,700 BLK VAN LILL ST,SHARROW,1,SOUTHEAST BIKE NETWORK, ,173.66647968999999,2010
STRPRD,VAN LILL ST,800 BLK VAN LILL ST,SHARROW,1,SOUTHEAST BIKE NETWORK, ,120.13145711,2010
STRPRD,W 33RD ST,700 BLK W 33RD ST,BIKE LANE,2,COLLEGETOWN, ,135.63585085,2007
STRPRD,W 33RD ST,700 BLK W 33RD ST,BIKE LANE,2,COLLEGETOWN, ,248.25375603000001,2007
STRPRD,W 36TH ST,800 BLK W 36TH ST,SHARROW,2,COLLEGETOWN, ,250.39588520999999,2007
STRPRD,W 36TH ST,800 BLK W 36TH ST,SHARROW,2,COLLEGETOWN, ,268.02480114999997,2007
STRPRD,W 36TH ST,900 BLK W 36TH ST,SHARROW,2,COLLEGETOWN, ,196.39519429000001,2007
STRPRD,W 36TH ST,900 BLK W 36TH ST,SHARROW,2,COLLEGETOWN, ,206.61153648999999,2007
STRPRD,W 39TH ST, ,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,16.40261997,2007
STRPRD,W 39TH ST,100 BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,100.05104959000001,2007
STRPRD,W 39TH ST,100 BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,153.45339207000001,2007
STRPRD,W 39TH ST,100 BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,235.67530056000001,2007
STRPRD,W 39TH ST,100 BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,379.42728518000001,2007
STRPRD,W 39TH ST,UNIT BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,61.237395890000002,2007
STRPRD,W 39TH ST,UNIT BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,97.144944469999999,2007
STRPRD,W 39TH ST,UNIT BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,99.338228040000004,2007
STRPRD,W 39TH ST,UNIT BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,109.73307251,2007
STRPRD,W 39TH ST,UNIT BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,130.6242752,2007
STRPRD,W 39TH ST,UNIT BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,141.98106497000001,2007
STRPRD,W BELVEDERE AVE, ,SHARROW,2,OPERATION ORANGE CONE, ,56.086524179999998,2008
STRPRD,W BELVEDERE AVE, ,SHARROW,2,OPERATION ORANGE CONE, ,64.854261440000002,2008
STRPRD,W BELVEDERE AVE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,69.013822210000001,2010
STRPRD,W BELVEDERE AVE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,97.614812700000002,2010
STRPRD,W BELVEDERE AVE,2400 BLK W BELVEDERE AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,675.50312106000001,2010
STRPRD,W BELVEDERE AVE,2500 BLK W BELVEDERE AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,155.15762677999999,2010
STRPRD,W BELVEDERE AVE,2500 BLK W BELVEDERE AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,375.69652678,2010
STRPRD,W BELVEDERE AVE,2600 BLK W BELVEDERE AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,96.862952340000007,2010
STRPRD,W BELVEDERE AVE,2700 BLK W BELVEDERE AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,689.93712230000006,2010
STRPRD,W BELVEDERE AVE,2800 BLK W BELVEDERE AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,113.18218607999999,2010
STRPRD,W BELVEDERE AVE,2800 BLK W BELVEDERE AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,121.33348454,2010
STRPRD,W BELVEDERE AVE,2800 BLK W BELVEDERE AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,212.02321850999999,2010
STRPRD,W BELVEDERE AVE,2900 BLK W BELVEDERE AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,116.28610318,2010
STRPRD,W BELVEDERE AVE,2900 BLK W BELVEDERE AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,117.32357365999999,2010
STRPRD,W BELVEDERE AVE,2900 BLK W BELVEDERE AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,124.09690707999999,2010
STRPRD,W BELVEDERE AVE,2900 BLK W BELVEDERE AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,125.51210743,2010
STRPRD,W BELVEDERE AVE,3000 BLK W BELVEDERE AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,116.93116075,2010
STRPRD,W BELVEDERE AVE,3000 BLK W BELVEDERE AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,447.20420392,2010
STRPRD,W BELVEDERE AVE,3100 BLK W BELVEDERE AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,611.09716738999998,2010
STRPRD,W BELVEDERE AVE,3200 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,134.31344486,2008
STRPRD,W BELVEDERE AVE,3200 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,208.2638504,2008
STRPRD,W BELVEDERE AVE,3200 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,358.22732919999999,2008
STRPRD,W BELVEDERE AVE,3200 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,468.64193994999999,2008
STRPRD,W BELVEDERE AVE,3300 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,85.474444969999993,2008
STRPRD,W BELVEDERE AVE,3300 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,471.79126366999998,2008
STRPRD,W BELVEDERE AVE,3400 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,84.006111469999993,2008
STRPRD,W BELVEDERE AVE,3400 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,171.92640684,2008
STRPRD,W BELVEDERE AVE,3500 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,87.791881750000002,2008
STRPRD,W BELVEDERE AVE,3500 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,159.93746687000001,2008
STRPRD,W BELVEDERE AVE,3500 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,161.19483260000001,2008
STRPRD,W BELVEDERE AVE,3500 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,172.06677268000001,2008
STRPRD,W BELVEDERE AVE,3600 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,88.996061030000007,2008
STRPRD,W BELVEDERE AVE,3600 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,247.56199341999999,2008
STRPRD,W BELVEDERE AVE,3600 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,254.69091786999999,2008
STRPRD,W BELVEDERE AVE,3700 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,168.92143064000001,2008
STRPRD,W BELVEDERE AVE,3700 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,311.45515482000002,2008
STRPRD,W BELVEDERE AVE,3700 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,483.46815583,2008
STRPRD,W BELVEDERE AVE,3800 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,257.44943123000002,2008
STRPRD,W BELVEDERE AVE,3800 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,260.41981618,2008
STRPRD,W BELVEDERE AVE,3900 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,48.309829209999997,2008
STRPRD,W BELVEDERE AVE,3900 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,212.76936047999999,2008
STRPRD,W BELVEDERE AVE,3900 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,217.28964642,2008
STRPRD,W BELVEDERE AVE,4000 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,61.90509505,2008
STRPRD,W BELVEDERE AVE,4000 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,179.63639875999999,2008
STRPRD,W BELVEDERE AVE,4000 BLK W BELVEDERE AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,190.32609518999999,2008
STRPRD,W BELVEDERE AVE,4000 BLK W BELVEDERE AVE,SHARROW,2,OPERATION ORANGE CONE, ,67.820642500000005,2008
STRPRD,W BELVEDERE AVE,4000 BLK W BELVEDERE AVE,SHARROW,2,OPERATION ORANGE CONE, ,71.071475570000004,2008
STRPRD,W BELVEDERE AVE,4000 BLK W BELVEDERE AVE,SHARROW,2,OPERATION ORANGE CONE, ,126.58763129,2008
STRPRD,W BELVEDERE AVE,4000 BLK W BELVEDERE AVE,SHARROW,2,OPERATION ORANGE CONE, ,134.53075518,2008
STRPRD,W BELVEDERE AVE,4000 BLK W BELVEDERE AVE,SHARROW,2,OPERATION ORANGE CONE, ,259.40472736999999,2008
STRPRD,W BELVEDERE AVE,4100 BLK W BELVEDERE AVE,SHARROW,2,OPERATION ORANGE CONE, ,162.11571932999999,2008
STRPRD,W BELVEDERE AVE,4100 BLK W BELVEDERE AVE,SHARROW,2,OPERATION ORANGE CONE, ,167.72326372000001,2008
STRPRD,W BELVEDERE AVE,4100 BLK W BELVEDERE AVE,SHARROW,2,OPERATION ORANGE CONE, ,247.90430042,2008
STRPRD,W BELVEDERE AVE,4400 BLK W BELVEDERE AVE,SHARROW,2,OPERATION ORANGE CONE, ,121.83714284,2008
STRPRD,W BELVEDERE AVE,4400 BLK W BELVEDERE AVE,SHARROW,2,OPERATION ORANGE CONE, ,190.44518418000001,2008
STRPRD,W BELVEDERE AVE,4500 BLK W BELVEDERE AVE,SHARROW,2,OPERATION ORANGE CONE, ,184.36134761,2008
STRPRD,W BELVEDERE AVE,4600 BLK W BELVEDERE AVE,SHARROW,2,OPERATION ORANGE CONE, ,187.75099664999999,2008
STRPRD,W COLD SPRING LANE, ,SHARROW,1,PARK HEIGHTS BIKE NETWORK, ,53.642594670000001,2010
STRPRD,W COLD SPRING LANE, ,SHARROW,1,PARK HEIGHTS BIKE NETWORK, ,126.20167965,2010
STRPRD,W COLD SPRING LANE, ,SHARROW,2,OPERATION ORANGE CONE, ,10.155680050000001,2008
STRPRD,W COLD SPRING LANE, ,SHARROW,2,OPERATION ORANGE CONE, ,29.127918910000002,2008
STRPRD,W COLD SPRING LANE, ,SHARROW,2,OPERATION ORANGE CONE, ,45.39245932,2008
STRPRD,W COLD SPRING LANE, ,SHARROW,2,OPERATION ORANGE CONE, ,160.69199757000001,2008
STRPRD,W COLD SPRING LANE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,86.916601479999997,2010
STRPRD,W COLD SPRING LANE,2400 BLK W COLD SPRING LANE,SHARROW,1,PARK HEIGHTS BIKE NETWORK, ,27.90553251,2010
